Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class,Timestamp,Normalized_Timestamp
b'N',22.0,554.0,100.0,0.0,8.85,2,b'F',56.85,0.34063844691283895
b'N',32.0,562.0,100.0,0.0,8.86666666666667,2,b'F',56.866666666666674,0.34073851696187335
b'N',20.0,558.0,100.0,0.0,8.85,2,b'F',56.85,0.34063844691283895
b'N',22.0,559.0,100.0,0.0,8.85,2,b'F',56.85,0.34063844691283895
b'N',20.0,564.0,100.0,0.0,8.85,2,b'F',56.85,0.34063844691283895
b'N',26.0,561.0,100.0,0.0,16.65,1,b'F',40.65,0.24337035925147602
b'N',22.0,571.0,100.0,0.0,8.85,2,b'F',56.85,0.34063844691283895
b'N',30.0,571.0,100.0,0.0,8.88333333333333,2,b'F',56.883333333333326,0.3408385870109076
b'N',26.0,86.0,20.0,0.0,11.0,2,b'VF',59.0,0.35354748323826674
b'N',25.0,196.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'N',28.0,212.0,20.0,0.0,10.2,4,b'VF',106.2,0.6369458621034725
b'N',21.0,229.0,20.0,0.0,9.9,4,b'VF',105.9,0.6351446012208546
b'N',29.0,247.0,20.0,0.0,10.6666666666667,2,b'VF',58.6666666666667,0.3515460822575805
b'N',25.0,257.0,20.0,0.0,10.0166666666667,4,b'VF',106.0166666666667,0.6358450915640951
b'N',28.0,276.0,20.0,0.0,16.15,2,b'VF',64.15,0.38446912838987296
b'N',263.0,1303.0,20.0,1.0,11.5333333333333,2,b'VF',59.5333333333333,0.35674972480736494
b'N',263.0,1316.0,20.0,2.0,11.65,2,b'VF',59.65,0.3574502151506054
b'N',271.0,1309.0,20.0,1.0,9.4,2,b'VF',57.4,0.34394075853097167
b'N',269.0,1316.0,20.0,0.0,16.7833333333333,1,b'VF',40.7833333333333,0.24417091964375043
b'N',2727.0,384.0,20.0,19.0,0.0333333333333333,3,b'F',72.03333333333333,0.4318022615831082
b'N',265.0,1297.0,20.0,0.0,13.9833333333333,2,b'F',61.9833333333333,0.37146002201541056
b'N',272.0,1301.0,20.0,2.0,12.1,2,b'VF',60.1,0.36015210647453216
b'N',273.0,1318.0,20.0,0.0,14.6166666666667,2,b'VF',62.6166666666667,0.3752626838787153
b'N',276.0,1217.0,20.0,0.0,17.1,1,b'VF',41.1,0.24607225057540277
b'N',272.0,524.0,20.0,38.0,16.9166666666667,4,b'VF',112.9166666666667,0.6772740918643052
b'N',274.0,525.0,20.0,0.0,16.9,4,b'VF',112.9,0.6771740218152708
b'N',272.0,633.0,20.0,0.0,19.7666666666667,0,b'VF',19.7666666666667,0.11798258781146823
b'N',275.0,634.0,20.0,328.0,17.75,0,b'F',17.75,0.10587411187831482
b'N',280.0,637.0,20.0,362.0,17.7666666666667,0,b'F',17.7666666666667,0.10597418192734934
b'N',21.0,357.0,20.0,0.0,14.4833333333333,2,b'VF',62.4833333333333,0.37446212348644026
b'N',23.0,356.0,20.0,0.0,10.1666666666667,2,b'VF',58.1666666666667,0.34854398078655074
b'N',276.0,544.0,200.0,0.0,16.7,2,b'M',64.7,0.3877714400080056
b'N',277.0,1009.0,20.0,0.0,18.3166666666667,0,b'VF',18.3166666666667,0.10927649354548202
b'N',285.0,1331.0,20.0,292.0,10.9666666666667,2,b'F',58.9666666666667,0.3533473431401983
b'N',288.0,1344.0,20.0,241.0,11.1333333333333,2,b'F',59.1333333333333,0.3543480436305411
b'N',279.0,540.0,200.0,0.0,17.75,4,b'M',113.75,0.6822775943160212
b'N',289.0,938.0,20.0,0.0,18.6333333333333,0,b'VF',18.6333333333333,0.11117782447713379
b'N',36.0,94.0,20.0,0.0,11.3666666666667,3,b'VF',83.3666666666667,0.4998498949264487
b'N',27.0,1206.0,20.0,0.0,10.8333333333333,3,b'VF',82.8333333333333,0.49664765335734995
b'N',34.0,146.0,20.0,0.0,10.8166666666667,3,b'VF',82.8166666666667,0.49654758330831605
b'N',34.0,13.0,20.0,0.0,11.65,3,b'VF',83.65,0.501551085760032
b'N',32.0,261.0,20.0,0.0,10.9,3,b'VF',82.9,0.4970479335534875
b'N',292.0,1343.0,20.0,0.0,16.1666666666667,2,b'VF',64.1666666666667,0.38456919843890747
b'N',300.0,1345.0,20.0,0.0,16.25,2,b'VF',64.25,0.3850695486840789
b'N',308.0,1542.0,20.0,0.0,18.2166666666667,4,b'VF',114.2166666666667,0.6850795556889825
b'N',307.0,1840.0,20.0,4.0,17.6666666666667,4,b'VF',113.6666666666667,0.6817772440708498
b'N',306.0,1040.0,20.0,0.0,15.5666666666667,4,b'VF',111.5666666666667,0.669168417892525
b'N',309.0,1096.0,20.0,2086.0,16.2333333333333,4,b'M',112.23333333333329,0.6731712198538975
b'N',314.0,1374.0,20.0,0.0,14.5,4,b'F',110.5,0.662763934754328
b'N',300.0,1471.0,20.0,778.0,14.85,4,b'M',110.85,0.6648654057840488
b'N',3129.0,5599.0,20.0,100.0,17.65,2,b'L',65.65,0.3934754328029621
b'N',317.0,534.0,20.0,200.0,13.35,0,b'F',13.35,0.07945561893325327
b'N',25.0,537.0,100.0,0.0,16.45,1,b'F',40.45,0.24216951866306413
b'N',25.0,556.0,100.0,0.0,8.95,3,b'F',80.95,0.48533973781647155
b'N',25.0,562.0,100.0,0.0,10.9,1,b'F',34.9,0.20884619233463422
b'N',39.0,562.0,100.0,0.0,10.8,1,b'F',34.8,0.20824577204042827
b'N',27.0,564.0,100.0,0.0,10.7833333333333,1,b'F',34.7833333333333,0.2081457019913938
b'N',29.0,571.0,100.0,0.0,8.95,3,b'F',80.95,0.48533973781647155
b'N',34.0,852.0,100.0,0.0,17.8333333333333,3,b'F',89.8333333333333,0.538677073951766
b'N',35.0,856.0,100.0,0.0,15.8166666666667,3,b'F',87.8166666666667,0.5265685980186132
b'N',25.0,862.0,100.0,0.0,15.8166666666667,3,b'F',87.8166666666667,0.5265685980186132
b'N',26.0,149.0,100.0,0.0,8.86666666666667,3,b'F',80.86666666666667,0.48483938757129996
b'N',29.0,204.0,100.0,0.0,10.0166666666667,3,b'F',82.0166666666667,0.49174422095466847
b'N',35.0,2156.0,100.0,0.0,17.7666666666667,1,b'F',41.7666666666667,0.2500750525367759
b'N',34.0,2164.0,100.0,0.0,10.55,3,b'F',82.55,0.4949464625237666
b'N',28.0,274.0,100.0,0.0,17.7333333333333,1,b'F',41.7333333333333,0.24987491243870688
b'N',31.0,279.0,100.0,0.0,10.2833333333333,3,b'F',82.2833333333333,0.4933453417392173
b'N',30.0,282.0,100.0,0.0,9.88333333333333,4,b'F',105.88333333333333,0.6350445311718202
b'N',322.0,1342.0,20.0,0.0,15.8333333333333,3,b'M',87.8333333333333,0.5266686680676471
b'N',328.0,1355.0,20.0,0.0,13.05,3,b'VF',85.05,0.5099569698789153
b'N',325.0,1354.0,20.0,23.0,15.5833333333333,3,b'VF',87.5833333333333,0.5251676173321324
b'N',330.0,99.0,20.0,188.0,11.4666666666667,3,b'F',83.4666666666667,0.5004503152206546
b'N',321.0,102.0,20.0,31.0,13.7833333333333,0,b'F',13.7833333333333,0.0820574402081455
b'N',28.0,409.0,100.0,0.0,16.0333333333333,0,b'F',16.0333333333333,0.09556689682777923
b'N',35.0,418.0,100.0,0.0,16.1333333333333,0,b'F',16.1333333333333,0.09616731712198519
b'N',35.0,460.0,100.0,0.0,15.7333333333333,0,b'F',15.7333333333333,0.09376563594516141
b'N',29.0,462.0,100.0,0.0,15.8,0,b'F',15.8,0.0941659161412989
b'N',332.0,925.0,20.0,147.0,15.15,4,b'F',111.15,0.6666666666666667
b'N',341.0,1556.0,20.0,7.0,9.08333333333333,2,b'VF',57.08333333333333,0.3420394275993195
b'N',31.0,15.0,20.0,0.0,13.25,3,b'VF',85.25,0.5111578104673271
b'N',370.0,716.0,20.0,0.0,19.6333333333333,3,b'VF',91.6333333333333,0.549484639247473
b'N',361.0,722.0,20.0,11.0,19.3666666666667,3,b'VF',91.3666666666667,0.5478835184629243
b'N',356.0,71.0,20.0,0.0,20.1,3,b'VF',92.1,0.5522866006204342
b'N',368.0,171.0,20.0,14.0,20.7,3,b'VF',92.7,0.55588912238567
b'N',3669.0,432.0,20.0,0.0,5.51666666666667,0,b'M',5.51666666666667,0.032422695887121
b'N',3676.0,428.0,20.0,0.0,8.71666666666667,1,b'M',32.71666666666667,0.1957370159111378
b'N',3678.0,428.0,20.0,0.0,4.08333333333333,1,b'F',28.08333333333333,0.16791754227959568
b'N',3689.0,434.0,20.0,0.0,12.1666666666667,2,b'M',60.1666666666667,0.36055238667066963
b'N',3681.0,431.0,20.0,0.0,9.61666666666667,0,b'M',9.61666666666667,0.057039927949564716
b'N',3687.0,2116.0,20.0,0.0,5.78333333333333,0,b'L',5.78333333333333,0.03402381667167014
b'N',3684.0,2941.0,20.0,0.0,6.46666666666667,0,b'L',6.46666666666667,0.03812668868207747
b'N',3689.0,1806.0,20.0,0.0,5.25,4,b'L',101.25,0.6072250575402782
b'N',3689.0,2674.0,20.0,0.0,6.48333333333333,0,b'L',6.48333333333333,0.038226758731111754
b'N',368.0,416.0,20.0,0.0,10.1833333333333,4,b'VF',106.1833333333333,0.6368457920544379
b'N',371.0,795.0,50.0,0.0,11.05,4,b'F',107.05,0.6420494346042229
b'N',3744.0,192.0,20.0,11.0,14.6833333333333,2,b'F',62.6833333333333,0.37566296407485217
b'N',3739.0,114.0,20.0,0.0,5.83333333333333,3,b'M',77.83333333333333,0.4666266386470529
b'N',3780.0,432.0,20.0,0.0,5.63333333333333,3,b'M',77.63333333333333,0.46542579805864104
b'N',3776.0,43.0,20.0,0.0,5.23333333333333,3,b'M',77.23333333333333,0.46302411688181727
b'N',3776.0,54.0,20.0,0.0,5.28333333333333,3,b'M',77.28333333333333,0.46332432702892024
b'N',3769.0,54.0,20.0,0.0,7.6,3,b'M',79.6,0.47723406384469125
b'N',3769.0,59.0,20.0,0.0,8.63333333333333,3,b'M',80.63333333333333,0.4834384068848193
b'N',3774.0,58.0,20.0,0.0,8.5,4,b'M',104.5,0.6267387171019714
b'N',3772.0,1009.0,20.0,0.0,5.85,4,b'L',101.85,0.6108275793055138
b'N',3772.0,1350.0,20.0,0.0,9.91666666666667,4,b'L',105.91666666666667,0.6352446712698889
b'N',3774.0,1346.0,20.0,0.0,9.08333333333333,0,b'M',9.08333333333333,0.0538376863804663
b'N',3770.0,10.0,20.0,0.0,11.5333333333333,3,b'L',83.5333333333333,0.5008505954167916
b'N',3781.0,191.0,20.0,0.0,4.7,4,b'M',100.7,0.6039227459221456
b'N',3766.0,194.0,20.0,0.0,5.53333333333333,3,b'M',77.53333333333333,0.4648253777644351
b'N',3772.0,249.0,20.0,0.0,5.55,3,b'M',77.55,0.4649254478134694
b'N',3767.0,28.0,20.0,0.0,5.65,3,b'M',77.65,0.46552586810767543
b'N',3774.0,163.0,20.0,0.0,5.61666666666667,3,b'M',77.61666666666667,0.46532572800960675
b'N',3781.0,1001.0,20.0,0.0,6.51666666666667,3,b'L',78.51666666666667,0.4707295106574602
b'N',3775.0,1339.0,20.0,0.0,4.2,1,b'M',28.2,0.16861803262283598
b'N',384.0,705.0,20.0,0.0,14.5333333333333,1,b'VF',38.5333333333333,0.2306614630241167
b'N',390.0,376.0,20.0,275.0,11.1833333333333,0,b'M',11.1833333333333,0.06644651255879094
b'N',393.0,388.0,20.0,63.0,10.6166666666667,0,b'VF',10.6166666666667,0.06304413089162432
b'N',397.0,384.0,20.0,0.0,10.95,0,b'M',10.95,0.0650455318723106
b'N',386.0,382.0,20.0,46.0,13.05,0,b'VF',13.05,0.07765435805063545
b'N',401.0,1006.0,20.0,0.0,17.2,3,b'F',89.2,0.534874412088462
b'N',44.0,649.0,20.0,0.0,11.55,4,b'VF',107.55,0.6450515360752527
b'N',32.0,655.0,20.0,0.0,11.5666666666667,4,b'F',107.5666666666667,0.6451516061242872
b'N',41.0,1033.0,20.0,149.0,13.9166666666667,1,b'F',37.9166666666667,0.22695887120984706
b'N',46.0,1054.0,20.0,16.0,10.65,1,b'F',34.65,0.20734514159911935
b'N',406.0,91.0,20.0,0.0,11.5166666666667,3,b'VF',83.5166666666667,0.5007505253677575
b'N',396.0,365.0,20.0,340.0,12.45,3,b'VF',84.45,0.5063544481136796
b'N',408.0,89.0,20.0,0.0,12.2,3,b'VF',84.2,0.5048533973781647
b'N',407.0,962.0,20.0,18.0,9.01666666666667,1,b'VF',33.016666666666666,0.1975382767937556
b'N',408.0,99.0,20.0,62.0,10.55,3,b'F',82.55,0.4949464625237666
b'N',415.0,1134.0,20.0,16.0,13.6166666666667,1,b'VF',37.6166666666667,0.22515761032722925
b'N',406.0,1133.0,20.0,5.0,18.45,1,b'VF',42.45,0.254177924547183
b'N',406.0,432.0,20.0,0.0,10.9166666666667,0,b'VF',10.9166666666667,0.06484539177424216
b'N',408.0,64.0,20.0,253.0,13.8,3,b'M',85.8,0.5144601220854598
b'N',405.0,63.0,20.0,3.0,9.8,4,b'F',105.8,0.6345441809266487
b'N',421.0,19.0,20.0,0.0,16.7833333333333,1,b'VF',40.7833333333333,0.24417091964375043
b'N',411.0,22.0,20.0,0.0,16.9333333333333,1,b'VF',40.9333333333333,0.24507155008505932
b'N',427.0,5490.0,20.0,0.0,11.0833333333333,4,b'M',107.0833333333333,0.6422495747022914
b'N',427.0,669.0,20.0,3.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'N',41.0,597.0,20.0,0.0,15.4833333333333,1,b'VF',39.4833333333333,0.23636545581907312
b'N',47.0,659.0,20.0,0.0,11.45,1,b'VF',35.45,0.21214850395276694
b'N',45.0,811.0,20.0,0.0,17.0666666666667,3,b'VF',89.06666666666669,0.5340738516961875
b'N',36.0,2073.0,20.0,0.0,15.75,1,b'VF',39.75,0.23796657660362253
b'N',36.0,2079.0,20.0,0.0,14.25,2,b'VF',62.25,0.37306114279995994
b'N',42.0,2142.0,20.0,5.0,11.9666666666667,3,b'VF',83.9666666666667,0.5034524166916844
b'N',4511.0,162.0,20.0,19.0,16.6166666666667,2,b'F',64.6166666666667,0.3872710897628342
b'N',457.0,708.0,20.0,0.0,14.6833333333333,1,b'F',38.6833333333333,0.23156209346542558
b'N',461.0,711.0,20.0,0.0,14.75,1,b'F',38.75,0.23196237366156308
b'N',447.0,707.0,20.0,0.0,13.95,1,b'VF',37.95,0.22715901130791555
b'N',459.0,711.0,20.0,0.0,13.9166666666667,1,b'VF',37.9166666666667,0.22695887120984706
b'N',456.0,721.0,20.0,0.0,13.9666666666667,1,b'F',37.9666666666667,0.22725908135695003
b'N',465.0,489.0,20.0,3.0,12.2,3,b'M',84.2,0.5048533973781647
b'N',459.0,183.0,10.0,2.0,17.4166666666667,3,b'VF',89.4166666666667,0.5361753227259083
b'N',469.0,666.0,20.0,0.0,4.61666666666667,4,b'VF',100.61666666666667,0.603422395676974
b'N',467.0,1238.0,20.0,0.0,1.88333333333333,4,b'F',97.88333333333333,0.5870109076353447
b'N',462.0,309.0,20.0,0.0,19.3166666666667,0,b'VF',19.3166666666667,0.11528069648754145
b'N',472.0,427.0,20.0,1.0,6.15,4,b'VF',102.15,0.6126288401881317
b'N',460.0,455.0,20.0,19.0,16.8166666666667,0,b'F',16.8166666666667,0.10027018913239286
b'N',460.0,463.0,20.0,1.0,15.6333333333333,2,b'VF',63.6333333333333,0.38136695686980865
b'N',469.0,467.0,20.0,76.0,16.8333333333333,0,b'F',16.8333333333333,0.1003702591814268
b'N',467.0,553.0,20.0,14.0,16.3333333333333,0,b'VF',16.3333333333333,0.09736815771039707
b'N',463.0,612.0,20.0,31.0,14.2833333333333,2,b'F',62.2833333333333,0.3732612828980284
b'N',460.0,614.0,20.0,32.0,14.2666666666667,2,b'VF',62.2666666666667,0.37316121284899445
b'N',463.0,670.0,20.0,0.0,17.6,0,b'VF',17.6,0.1049734814370059
b'N',459.0,670.0,20.0,1.0,17.55,0,b'VF',17.55,0.10467327128990292
b'N',466.0,668.0,20.0,2.0,17.7,0,b'VF',17.7,0.10557390173121184
b'N',461.0,676.0,20.0,0.0,17.5333333333333,0,b'VF',17.5333333333333,0.1045732012408684
b'N',465.0,734.0,20.0,0.0,19.6833333333333,0,b'VF',19.6833333333333,0.11748223756629621
b'N',460.0,99.0,20.0,12.0,15.5666666666667,0,b'F',15.5666666666667,0.09276493545481856
b'N',470.0,955.0,20.0,0.0,16.7833333333333,2,b'F',64.7833333333333,0.38827179025317704
b'N',52.0,432.0,20.0,0.0,17.75,1,b'VF',41.75,0.2499749824877414
b'N',49.0,600.0,20.0,0.0,10.6166666666667,4,b'VF',106.6166666666667,0.6394476133293308
b'N',50.0,717.0,20.0,0.0,12.1666666666667,4,b'VF',108.1666666666667,0.6487541278895229
b'N',49.0,1517.0,20.0,0.0,11.9833333333333,4,b'VF',107.9833333333333,0.647653357350145
b'N',488.0,2785.0,20.0,0.0,11.15,1,b'F',35.15,0.21034724307014907
b'N',486.0,402.0,20.0,0.0,9.71666666666667,0,b'VF',9.71666666666667,0.05764034824377066
b'N',484.0,398.0,20.0,31.0,13.5833333333333,3,b'VF',85.5833333333333,0.5131592114480135
b'N',495.0,434.0,20.0,98.0,13.9166666666667,1,b'VF',37.9166666666667,0.22695887120984706
b'N',48.0,296.0,20.0,0.0,9.93333333333333,4,b'VF',105.93333333333334,0.6353447413189233
b'N',43.0,308.0,20.0,0.0,10.75,2,b'VF',58.75,0.3520464325027519
b'N',44.0,328.0,20.0,0.0,16.1833333333333,2,b'VF',64.18333333333331,0.3846692684879414
b'N',56.0,326.0,20.0,0.0,10.0666666666667,4,b'VF',106.0666666666667,0.6361453017111981
b'N',46.0,376.0,20.0,0.0,17.25,1,b'VF',41.25,0.24697288101671167
b'N',46.0,411.0,20.0,0.0,16.3333333333333,4,b'VF',112.3333333333333,0.6737716401481034
b'N',43.0,450.0,20.0,0.0,16.1333333333333,4,b'VF',112.1333333333333,0.6725707995596916
b'N',53.0,497.0,20.0,0.0,16.7333333333333,0,b'VF',16.7333333333333,0.09976983888722084
b'N',44.0,505.0,20.0,0.0,16.6,4,b'VF',112.6,0.6753727609326529
b'N',45.0,289.0,20.0,0.0,10.2833333333333,4,b'VF',106.2833333333333,0.6374462123486438
b'N',528.0,654.0,20.0,15.0,22.2166666666667,0,b'F',22.2166666666667,0.13269288501951385
b'N',539.0,778.0,20.0,20.0,18.3,3,b'VF',90.3,0.5414790353247273
b'N',543.0,353.0,20.0,0.0,11.8833333333333,6,b'VF',155.8833333333333,0.935254678274792
b'N',529.0,357.0,20.0,0.0,10.5833333333333,2,b'VF',58.5833333333333,0.35104573201240846
b'N',536.0,439.0,20.0,6.0,11.5,2,b'VF',59.5,0.3565495847092965
b'N',540.0,645.0,20.0,0.0,7.68333333333333,4,b'VF',103.68333333333334,0.6218352846992895
b'N',537.0,779.0,20.0,0.0,12.5833333333333,2,b'VF',60.5833333333333,0.36305413789652735
b'N',530.0,957.0,20.0,0.0,11.0166666666667,4,b'F',107.0166666666667,0.6418492945061545
b'N',531.0,958.0,20.0,0.0,14.8,3,b'F',86.8,0.5204643250275193
b'N',539.0,211.0,20.0,39.0,15.7166666666667,2,b'VF',63.7166666666667,0.3818673071149806
b'N',52.0,10.0,20.0,0.0,18.2666666666667,2,b'VF',66.26666666666671,0.39717802461723234
b'N',567.0,452.0,20.0,0.0,13.9,3,b'VF',85.9,0.5150605423796658
b'N',553.0,472.0,20.0,0.0,14.5833333333333,3,b'VF',86.5833333333333,0.5191634143900729
b'N',559.0,468.0,20.0,12.0,14.65,3,b'VF',86.65,0.5195636945862104
b'N',559.0,481.0,20.0,0.0,12.9166666666667,0,b'VF',12.9166666666667,0.07685379765836105
b'N',562.0,492.0,20.0,4.0,12.2333333333333,3,b'VF',84.2333333333333,0.5050535374762332
b'N',558.0,495.0,20.0,0.0,13.6833333333333,3,b'VF',85.6833333333333,0.5137596317422193
b'N',566.0,623.0,20.0,0.0,17.0833333333333,2,b'VF',65.0833333333333,0.3900730511357949
b'N',59.0,1519.0,20.0,1.0,16.15,4,b'VF',112.15,0.6726708696087261
b'N',559.0,461.0,20.0,0.0,16.45,2,b'VF',64.45,0.3862703892724908
b'N',559.0,467.0,20.0,0.0,13.5166666666667,0,b'VF',13.5166666666667,0.08045631942359671
b'N',554.0,472.0,20.0,16.0,14.6666666666667,0,b'F',14.6666666666667,0.08736115280696506
b'N',558.0,470.0,20.0,0.0,17.0833333333333,2,b'VF',65.0833333333333,0.3900730511357949
b'N',566.0,1555.0,20.0,9.0,12.5833333333333,0,b'F',12.5833333333333,0.07485239667767417
b'N',560.0,470.0,20.0,38.0,15.2166666666667,0,b'F',15.2166666666667,0.09066346442509776
b'N',570.0,464.0,20.0,167.0,14.1333333333333,0,b'F',14.1333333333333,0.0841589112378663
b'N',579.0,316.0,20.0,0.0,11.2333333333333,1,b'VF',35.2333333333333,0.2108475933153205
b'N',585.0,359.0,20.0,0.0,14.1,1,b'VF',38.1,0.22805964174922444
b'N',592.0,421.0,20.0,0.0,13.65,1,b'VF',37.65,0.22535775042529768
b'N',578.0,424.0,20.0,14.0,15.5333333333333,0,b'VF',15.5333333333333,0.09256479535674951
b'N',587.0,540.0,20.0,0.0,15.4833333333333,1,b'F',39.4833333333333,0.23636545581907312
b'N',592.0,666.0,20.0,0.0,11.9666666666667,1,b'VF',35.9666666666667,0.21525067547283114
b'N',588.0,668.0,20.0,16.0,14.0,0,b'F',14.0,0.0833583508455919
b'N',581.0,670.0,20.0,0.0,13.3833333333333,1,b'VF',37.3833333333333,0.2237566296407483
b'N',582.0,675.0,20.0,16.0,14.25,0,b'F',14.25,0.08485940158110676
b'N',590.0,673.0,20.0,0.0,10.5333333333333,1,b'VF',34.5333333333333,0.20664465125587891
b'N',591.0,678.0,20.0,1.0,11.7666666666667,1,b'VF',35.7666666666667,0.21404983488441928
b'N',589.0,679.0,20.0,0.0,10.6666666666667,1,b'VF',34.6666666666667,0.20744521164815388
b'N',590.0,773.0,20.0,0.0,16.2166666666667,1,b'VF',40.2166666666667,0.24076853797658376
b'N',588.0,1549.0,20.0,10.0,16.1833333333333,0,b'F',16.1833333333333,0.09646752726908817
b'N',590.0,442.0,20.0,3.0,17.5666666666667,0,b'VF',17.5666666666667,0.10477334133893744
b'N',594.0,76.0,20.0,0.0,13.0333333333333,4,b'VF',109.0333333333333,0.6539577704393074
b'N',604.0,143.0,20.0,0.0,15.0333333333333,4,b'VF',111.0333333333333,0.6659661763234263
b'N',52.0,38.0,11.0,0.0,11.0666666666667,3,b'VF',83.0666666666667,0.49804863404383093
b'N',61.0,752.0,20.0,0.0,9.35,2,b'VF',57.35,0.3436405483838687
b'N',54.0,361.0,20.0,0.0,11.7333333333333,2,b'VF',59.7333333333333,0.3579505653957768
b'N',61.0,358.0,20.0,0.0,11.7333333333333,2,b'VF',59.7333333333333,0.3579505653957768
b'N',56.0,378.0,20.0,0.0,15.4666666666667,3,b'VF',87.4666666666667,0.5244671269888924
b'N',59.0,15.0,20.0,0.0,14.7666666666667,3,b'VF',86.7666666666667,0.5202641849294508
b'N',640.0,694.0,20.0,0.0,14.8333333333333,3,b'VF',86.8333333333333,0.5206644651255877
b'N',639.0,680.0,20.0,0.0,15.9833333333333,1,b'VF',39.9833333333333,0.23936755729010284
b'N',669.0,478.0,20.0,390.0,16.7833333333333,0,b'M',16.7833333333333,0.10007004903432382
b'N',667.0,484.0,20.0,29.0,16.7833333333333,0,b'M',16.7833333333333,0.10007004903432382
b'N',673.0,685.0,20.0,0.0,0.383333333333333,2,b'VF',48.38333333333333,0.2898028620034024
b'N',682.0,694.0,20.0,0.0,0.4,2,b'VF',48.4,0.28990293205243667
b'N',686.0,178.0,20.0,0.0,15.6833333333333,2,b'VF',63.6833333333333,0.3816671670169116
b'N',62.0,712.0,20.0,0.0,10.8833333333333,1,b'VF',34.8833333333333,0.2087461222855997
b'N',77.0,354.0,20.0,0.0,20.6333333333333,1,b'VF',44.6333333333333,0.26728710097067926
b'N',719.0,788.0,20.0,0.0,8.88333333333333,4,b'VF',104.88333333333333,0.6290403282297607
b'N',71.0,31.0,20.0,0.0,17.4166666666667,3,b'VF',89.4166666666667,0.5361753227259083
b'N',74.0,735.0,20.0,0.0,15.8666666666667,2,b'VF',63.8666666666667,0.3827679375562896
b'N',66.0,773.0,20.0,0.0,16.8166666666667,2,b'VF',64.81666666666669,0.38847193035124605
b'N',76.0,432.0,20.0,0.0,20.55,2,b'VF',68.55,0.41088762133493445
b'N',77.0,754.0,20.0,0.0,16.5,2,b'VF',64.5,0.3865705994195937
b'N',750.0,2140.0,100.0,0.0,15.6333333333333,3,b'M',87.6333333333333,0.5254678274792353
b'N',73.0,1076.0,50.0,16.0,13.2,3,b'F',85.2,0.5108576003202242
b'N',83.0,13.0,20.0,0.0,14.65,3,b'VF',86.65,0.5195636945862104
b'N',81.0,15.0,20.0,0.0,14.6333333333333,3,b'VF',86.6333333333333,0.5194636245371758
b'N',775.0,3338.0,20.0,17.0,17.95,2,b'M',65.95,0.39527669368557994
b'N',785.0,3341.0,20.0,5.0,13.95,4,b'F',109.95,0.6594616231361954
b'N',777.0,106.0,20.0,15.0,21.7,1,b'F',45.7,0.27369158410887623
b'N',782.0,105.0,20.0,181.0,21.7333333333333,1,b'F',45.7333333333333,0.27389172420694463
b'N',777.0,3342.0,20.0,110.0,14.3666666666667,4,b'M',110.3666666666667,0.6619633743620537
b'N',789.0,3346.0,20.0,212.0,13.9833333333333,4,b'M',109.9833333333333,0.6596617632342638
b'N',782.0,3346.0,20.0,32.0,14.3666666666667,4,b'M',110.3666666666667,0.6619633743620537
b'N',780.0,261.0,20.0,8.0,16.2666666666667,0,b'VF',16.2666666666667,0.09696787751426018
b'N',788.0,693.0,20.0,0.0,0.433333333333333,4,b'VF',96.43333333333334,0.5783048133693586
b'N',76.0,1429.0,20.0,0.0,10.4166666666667,1,b'F',34.4166666666667,0.20594416091263903
b'N',85.0,1970.0,20.0,0.0,10.8333333333333,1,b'F',34.8333333333333,0.20844591213849673
b'N',80.0,31.0,10.0,0.0,9.38333333333333,3,b'VF',81.38333333333333,0.48794155909136394
b'N',87.0,76.0,10.0,0.0,16.5833333333333,3,b'VF',88.5833333333333,0.5311718202741917
b'N',818.0,691.0,20.0,0.0,0.633333333333333,0,b'VF',0.633333333333333,0.0031021715200640404
b'N',869.0,1391.0,50.0,0.0,17.35,2,b'F',65.35,0.3916741719203442
b'N',881.0,1392.0,50.0,0.0,17.4333333333333,2,b'F',65.43333333333331,0.39217452216551574
b'N',876.0,1385.0,50.0,9.0,17.2833333333333,2,b'F',65.2833333333333,0.3912738917242068
b'N',873.0,1396.0,50.0,1.0,10.0166666666667,3,b'F',82.0166666666667,0.49174422095466847
b'N',875.0,694.0,20.0,0.0,0.566666666666667,2,b'F',48.56666666666667,0.29090363254277996
b'N',879.0,1327.0,20.0,0.0,10.1,2,b'M',58.1,0.3481437005904133
b'N',883.0,61.0,20.0,2975.0,17.45,1,b'VF',41.45,0.24817372160512358
b'N',892.0,625.0,20.0,3238.0,17.5333333333333,1,b'F',41.5333333333333,0.248674071850295
b'N',893.0,878.0,20.0,3374.0,17.6,1,b'M',41.6,0.2490743520464325
b'N',888.0,1249.0,20.0,11.0,16.8,4,b'F',112.8,0.6765736015210647
b'N',880.0,165.0,20.0,3822.0,17.6666666666667,1,b'M',41.6666666666667,0.24947463224256997
b'N',20.0,183.0,20.0,0.0,13.2166666666667,1,b'VF',37.2166666666667,0.22275592915040546
b'N',20.0,25.0,20.0,0.0,11.2166666666667,1,b'VF',35.2166666666667,0.21074752326628657
b'N',20.0,28.0,20.0,0.0,13.75,1,b'VF',37.75,0.22595817071950364
b'N',908.0,695.0,20.0,0.0,0.516666666666667,1,b'F',24.516666666666666,0.14650255178625035
